5.000000000000000000e+00
5.483870967741935942e+00
5.967741935483870996e+00
6.451612903225806051e+00
6.935483870967741993e+00
7.419354838709677935e+00
7.903225806451612989e+00
8.387096774193548043e+00
8.870967741935483986e+00
9.354838709677419928e+00
9.838709677419355870e+00
1.032258064516129004e+01
1.080645161290322598e+01
1.129032258064516192e+01
1.177419354838709609e+01
1.225806451612903203e+01
1.274193548387096797e+01
1.322580645161290391e+01
1.370967741935483986e+01
1.419354838709677402e+01
1.467741935483870996e+01
1.516129032258064591e+01
1.564516129032258007e+01
1.612903225806451601e+01
1.661290322580645196e+01
1.709677419354838790e+01
1.758064516129032384e+01
1.806451612903225623e+01
1.854838709677419217e+01
1.903225806451612812e+01
1.951612903225806406e+01
2.000000000000000000e+01
