,rdot,qrad,x,y,E1,E257,E250,b249,lv,V,ID
268,0.00019295341258678166,197053.65791925503,0.03778564745259669,0.0086,15693.289976989297,89372.22108391878,6528.53261148916,2.767676425133803,858193.2133559397,6.705592543776221,12
269,0.00017881545275539432,182615.2675174404,0.02026906509372718,0.0027191742518885833,15693.289976989297,89372.22108391878,6528.53261148916,2.767676425133803,858193.2133559397,6.705592543776221,12
271,0.00022687445326039106,231695.51812556927,0.02144831779465577,0.0038606905478247733,15693.289976989297,89372.22108391878,6528.53261148916,2.767676425133803,858193.2133559397,6.705592543776221,12
274,4.267524298161721e-05,43582.08864711611,0.019031407449343594,0.001521121986465437,15693.289976989297,89372.22108391878,6528.53261148916,2.767676425133803,858193.2133559397,6.705592543776221,12
275,0.00010202864280920072,104196.7437038603,0.01965997042882661,0.0021295707808053344,15693.289976989297,89372.22108391878,6528.53261148916,2.767676425133803,858193.2133559397,6.705592543776221,12
277,0.00021120128845464618,251085.55833584128,0.06281940289431029,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
278,0.0002114755767824138,251411.64459424646,0.06370002902807068,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
279,0.0002104969539351477,250248.2138888567,0.06458065518177963,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
281,0.00020714950882263597,246268.6210974326,0.06195240985184063,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
283,0.00020348257021818607,241909.2001222179,0.060245689932558744,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
284,0.00019849158154552332,235975.68907835658,0.05939232994753106,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
285,0.0002042151361315111,242780.10731559194,0.05620465237945034,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
290,0.00020767761438596387,246896.45666225645,0.05461181959400954,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
291,0.0002069946480242872,246084.5156390699,0.05541075596657661,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
292,0.00020472037580951012,243380.75889102515,0.05217299836443488,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
293,0.0002697649984840138,320708.72180484515,0.07932266874142052,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
295,0.00024346182281884864,289438.3275936283,0.07621345983971775,0.0086,15612.943485152315,90575.99009123702,5903.338660854681,2.41188818236093,999029.262808783,12.256907012199878,13
