%mcmc_id interface             x1       CURVE1_1       CURVE1_2       CURVE1_3       CURVE1_4       CURVE1_5       CURVE1_6       CURVE1_7       CURVE1_8       CURVE1_9      CURVE1_10      CURVE1_11      CURVE1_12      CURVE1_13      CURVE1_14 
23           NO_ID    9.588940397    1.444207807    2.042418267    2.501441298    2.888415613    3.229346829    3.537572209    3.821014698    4.084836534     4.33262342    4.566986084    4.789895414    5.002882596    5.207165299    5.403730808 
24           NO_ID    9.584628364    1.444532638    2.042877648    2.502003922    2.889065276    3.230073174     3.53836788     3.82187412    4.085755295    4.333597914     4.56801329    4.790972757    5.004007844    5.208336495    5.404946215 
25           NO_ID    9.441416128     1.45544711    2.058313042    2.520908342     2.91089422    3.254478676    3.565102767      3.8507511    4.116626085     4.36634133    4.602527882    4.827171966    5.041816685    5.247689184     5.44578443 
26           NO_ID     9.46954895    1.453283528    2.055253275    2.517160908    2.906567056    3.249640759    3.559803095      3.8450268    4.110506551    4.359850584    4.595686035    4.819996177    5.034321817    5.239888278    5.437689048 
27           NO_ID    9.337052543    1.463558534    2.069784328    2.534957741    2.927117068    3.272616371    3.584971617    3.872211911    4.139568657    4.390675602    4.628178457    4.854074517    5.069915482     5.27693534      5.4761346 
28           NO_ID     9.39539732    1.459007158     2.06334771    2.527074526    2.918014316    3.262439184    3.573823068    3.860170101     4.12669542    4.377021473    4.613785741    4.838979309    5.054149052    5.260525119    5.459104909 
29           NO_ID    9.779890552    1.430039391    2.022381102    2.476900883    2.860078783    3.197665289    3.502866821    3.783528594    4.044762204    4.290118174     4.52218162    4.742904096    4.953801765    5.156080351    5.350717452 
30           NO_ID    9.654800077    1.439273586    2.035440226    2.492894977    2.878547172    3.218313577    3.525485886    3.807959978    4.070880451    4.317820759    4.551382708    4.773530456    4.985789955    5.189374714    5.385268645 
31           NO_ID    9.671482953    1.438031709    2.033683946    2.490743983    2.876063418    3.215536655    3.522443921     3.80467428    4.067367892    4.314095127    4.547455548    4.769411616    4.981487966    5.184897063    5.380621967 
32           NO_ID    9.895318457    1.421674292    2.010551065    2.462412105    2.843348583    3.178960358    3.482376595    3.761396621    4.021102129    4.265022875    4.495728853      4.7151602     4.92482421    5.125919556    5.319418115 
33           NO_ID    9.688150037    1.436794212    2.031933861    2.488600575    2.873588424    3.212769528    3.519412685    3.801400171    4.063867722    4.310382636    4.543542239    4.765307303    4.977201151    5.180435204    5.375991677 
34           NO_ID    9.733422238    1.433448901    2.027202877    2.482806327    2.866897802    3.205289185     3.51121838    3.792549309    4.054405754    4.300346703    4.532963437    4.754212161    4.965612654    5.168373514    5.363474669 
35           NO_ID      9.9191334     1.41996661    2.008136038    2.459454314    2.839933221    3.175141866    3.478193647    3.756878521    4.016272077    4.259899831     4.49032869    4.709496461    4.918908628    5.119762423    5.313028556 
36           NO_ID    9.968884666    1.416418897    2.003118813    2.453309494    2.832837793    3.167208937    3.469503559    3.747492153    4.006237627     4.24925669    4.479109834    4.697730026    4.906618987    5.106970959    5.299754227 
37           NO_ID    9.891210207    1.421969503    2.010968556    2.462923425    2.843939005     3.17962047    3.483099711    3.762177676    4.021937112    4.265908508    4.496662392    4.716139304    4.925846851    5.126983954    5.320522693 
38           NO_ID    9.997369897    1.414399575    2.000263062    2.449811927    2.828799151    3.162693598    3.464557252    3.742149531    4.000526124    4.243198726     4.47272418    4.691032695    4.899623854    5.099690193    5.292198619 
39           NO_ID    10.01536682    1.413128215    1.998465087    2.447609866     2.82625643    3.159850749    3.461443068    3.738785827    3.996930174    4.239384645    4.468703785    4.686816069    4.895219732    5.095106238    5.287441624 
40           NO_ID    9.767953312    1.430912937    2.023616482    2.478413909    2.861825875    3.199618598    3.505006563     3.78583978    4.047232965    4.292738812    4.524944015    4.745801321    4.956827817    5.159229966    5.353985962 
41           NO_ID    9.665464661    1.438479341    2.034316994    2.491519305    2.876958683    3.216537592    3.523540392    3.805858603    4.068633988    4.315438024    4.548871086    4.770896244     4.98303861    5.186511024    5.382296853 
42           NO_ID    9.921440953    1.419801471    2.007902496    2.459168285    2.839602942    3.174772604     3.47778914    3.756441603    4.015804992    4.259404413    4.489806474    4.708948756    4.918336569    5.119167005    5.312410662 
43           NO_ID    9.832930085    1.426177308    2.016919292    2.470211559    2.852354617     3.18902941    3.493406688    3.773310484    4.033838584    4.278531925    4.509968642    4.730095017    4.940423118    5.142155414    5.336266861 
44           NO_ID    9.983992783    1.415346804    2.001602646    2.451452575    2.830693608    3.164811666    3.466877479    3.744655663    4.003205292    4.246040413     4.47571958    4.694174298    4.902905151    5.103105475    5.295742825 
45           NO_ID    9.700027446    1.435914286    2.030689457    2.487076498    2.871828572    3.210801953    3.517257315    3.799072104    4.061378915    4.307742857    4.540759668    4.762388917    4.974152997    5.177262585    5.372699294 
46           NO_ID    9.591885785    1.443986053     2.04210466    2.501057209    2.887972105    3.228850972    3.537029025    3.820427992    4.084209319    4.331958158    4.566284836    4.789159939    5.002114417    5.206365754     5.40290108 
47           NO_ID    9.538544527    1.448017939    2.047806608     2.50804064    2.896035877    3.237866544    3.546905088     3.83109536    4.095613215    4.344053816    4.579034779    4.802532193     5.01608128    5.220902926    5.417987017 
48           NO_ID    9.560808377    1.446330987    2.045420898    2.505118754    2.892661974    3.234094405    3.542772917    3.826632105    4.090841795    4.338992961     4.57370017    4.796937207    5.010237508    5.214820535    5.411675021 
49           NO_ID    9.602557396    1.443183457    2.040969618    2.499667072    2.886366914    3.227056314    3.535063075    3.818304524    4.081939236    4.329550371    4.563746806    4.786498031    4.999334145    5.203471954    5.399898043 
50           NO_ID    9.679534221     1.43743352    2.032837979    2.489707889     2.87486704    3.214199063    3.520978663     3.80309162    4.065675957    4.312300559    4.545563908    4.767427646    4.979415778    5.182740261    5.378383747 
51           NO_ID    9.969129003    1.416401539    2.003094266    2.453279429    2.832803077    3.167170124    3.469461041    3.747446228    4.006188532    4.249204616    4.479054944    4.697672456    4.906558858    5.106908375     5.29968928 
52           NO_ID     9.86252918    1.424035602    2.013890462    2.466502015    2.848071205    3.184240409    3.488160601    3.767644062    4.027780924    4.272106807    4.503195973    4.722991781     4.93300403    5.134433383    5.328253331 
53           NO_ID     9.72852474    1.433809666    2.027713076    2.483431191    2.867619333    3.206095881    3.512102071    3.793503805    4.055426152    4.301428999    4.534104277    4.755408685    4.966862382    5.169674272     5.36482453 
54           NO_ID    9.849277437    1.424993267    2.015244805    2.468160739    2.849986534    3.186381813    3.490506391    3.770177805    4.030489609    4.274979801    4.506224374    4.726167996    4.936321478    5.137886292    5.331836584 
55           NO_ID    9.819034183    1.427186115     2.01834596    2.471958863     2.85437223     3.19128517     3.49587775    3.775979535     4.03669192    4.281558345    4.513158769     4.73344085    4.943917726    5.145792718     5.34004147 
56           NO_ID    9.598190861    1.443511696    2.041433817    2.500235598    2.887023391    3.227790278    3.535867092    3.819172961    4.082867635    4.330535087    4.564784787    4.787586675    5.000471197    5.204655436    5.401126199 
57           NO_ID    9.714957404    1.434810504    2.029128474    2.485164692    2.869621008    3.208333822    3.514553613    3.796151772    4.058256949    4.304431512    4.537269204    4.758728088    4.970329385    5.173282843    5.368569321 
58           NO_ID    9.900894247     1.42127392    2.009984854    2.461718641     2.84254784      3.1780651    3.481395889    3.760337337    4.019969707     4.26382176    4.494462766    4.713832317    4.923437282    5.124475995    5.317920062 
59           NO_ID    9.890524962    1.422018761    2.011038218    2.463008743    2.844037522    3.179730615    3.483220369    3.762308001    4.022076435    4.266056283     4.49681816    4.716302675    4.926017486    5.127161557    5.320707001 
60           NO_ID     9.87812341    1.422911122    2.012300207    2.464554358    2.845822244    3.181725995    3.485406199    3.764668967    4.024600414    4.268733366    4.499640054    4.719262302    4.929108716    5.130379011    5.324045911 
61           NO_ID    9.536780247    1.448151872    2.047996018     2.50827262    2.896303745    3.238166028    3.547233157    3.831449715    4.095992037    4.344455617    4.579458315      4.8029764     5.01654524     5.22138583     5.41848815 
62           NO_ID    9.536780247    1.448151872    2.047996018     2.50827262    2.896303745    3.238166028    3.547233157    3.831449715    4.095992037    4.344455617    4.579458315      4.8029764     5.01654524     5.22138583     5.41848815 
63           NO_ID    9.624377235    1.441546577     2.03865472    2.496831913    2.883093154    3.223396139    3.531053555    3.813973747     4.07730944    4.324639732    4.558570537    4.781069114    4.993663826      5.1975701    5.393773399 
64           NO_ID    9.613684926    1.442347996    2.039788098    2.498220011    2.884695992    3.225188166    3.533016622    3.816094102    4.079576195    4.327043988    4.561104846     4.78372712    4.996440023    5.200459657    5.396772034 
65           NO_ID    9.547970004    1.447303042    2.046795591    2.506802402    2.894606084    3.236267985    3.545153956     3.82920392    4.093591181    4.341909125    4.576774076    4.800161147    5.013604805    5.218325328    5.415312117 
66           NO_ID    9.596621254     1.44362974    2.041600757    2.500440057     2.88725948    3.228054233    3.536156241    3.819485277    4.083201515     4.33088922    4.565158076    4.787978184    5.000880114     5.20508105    5.401567881 
67           NO_ID    9.611074881    1.442543829    2.040065048    2.498559205    2.885087659    3.225626063    3.533496314    3.816612228    4.080130096    4.327631488    4.561724125    4.784376626    4.997118409    5.201165744    5.397504775 
68           NO_ID    9.659106742    1.438952689    2.034986408    2.492339167    2.877905378    3.217596029    3.524699852    3.807110963    4.069972817    4.316858067    4.550367942    4.772466161    4.984678334    5.188217703    5.384067958 
69           NO_ID    9.581981819    1.444732114     2.04315975    2.502349425    2.889464228    3.230519216    3.538856495    3.822401885      4.0863195    4.334196342    4.568644089    4.791634345     5.00469885    5.209055717    5.405692587 
70           NO_ID    9.546402379    1.447421869    2.046963637    2.507008216    2.894843737     3.23653369     3.54544502    3.829518306    4.093927274    4.342265606     4.57714984    4.800555251    5.014016432    5.218753764    5.415756726 
71           NO_ID    9.599238266     1.44343294    2.041322441     2.50009919    2.886865881    3.227614176    3.535674182    3.818964594    4.082644881    4.330298821    4.564535741    4.787325473     5.00019838    5.204371479    5.400831523 
72           NO_ID    9.584117649    1.444571125    2.042932077    2.502070584     2.88914225    3.230159234    3.538462154    3.821975949    4.085864154    4.333713376    4.568134998    4.791100405    5.004141168    5.208475263    5.405090221 
73           NO_ID     9.53568362     1.44823514    2.048113777    2.508416845    2.896470281    3.238352221    3.547437122    3.831670022    4.096227554    4.344705421    4.579721631    4.803252569    5.016833689    5.221686058    5.418799711 
74           NO_ID    9.474628079     1.45289394    2.054702315    2.516486122     2.90578788    3.248769614    3.558848803    3.843996047    4.109404629     4.35868182    4.594454049    4.818704059    5.032972244    5.238483598    5.436231343 
75           NO_ID    9.429878872    1.456337192    2.059571809     2.52245001    2.912674384     3.25646896    3.567283014    3.853106035    4.119143617    4.369011576    4.605342568    4.830124035    5.044900019    5.250898421    5.449114813 
76           NO_ID    10.03968563    1.411415689     1.99604321    2.444643684    2.822831378    3.156021425    3.457248253     3.73425491    3.992086419    4.234247067    4.463288303    4.681136264    4.889287368    5.088931638    5.281033939 
77           NO_ID     9.99740859    1.414396838    2.000259191    2.449807186    2.828793677    3.162687478    3.464550548    3.742142289    4.000518383    4.243190515    4.472715525    4.691023617    4.899614372    5.099680325    5.292188378 
78           NO_ID     9.91893723    1.419980652    2.008155896    2.459478635    2.839961304    3.175173264    3.478228042    3.756915671    4.016311792    4.259941955    4.490373093    4.709543032    4.918957269     5.11981305    5.313081095 
79           NO_ID    9.981671712    1.415511352    2.001835352    2.451737581    2.831022705    3.165179607    3.467280538    3.745091016    4.003670704    4.246534057    4.476239927    4.694720042    4.903475162    5.103698762    5.296358507 
80           NO_ID    9.819813467    1.427129484    2.018265872    2.471860776    2.854258969     3.19115854    3.495739034    3.775829704    4.036531744    4.281388453    4.512979687    4.733253027    4.943721552    5.145588533    5.339829577 
81           NO_ID    9.865332095    1.423833291    2.013604351    2.466151602    2.847666582    3.183788028    3.487665042    3.767108797    4.027208702    4.271499873    4.502556208    4.722320791    4.932303204    5.133703939    5.327496351 
82           NO_ID    10.11153052    1.406392524    1.988939382    2.435943307    2.812785049    3.144789287    3.444944063    3.720964865    3.977878764    4.219177573    4.447403661    4.664476311    4.871886615     5.07082036    5.262238977 
83           NO_ID    10.11704898    1.406008906    1.988396864    2.435278861    2.812017812    3.143931491    3.444004394    3.719949907    3.976793728    4.218026718    4.446190554    4.663203993    4.870557723    5.069437205    5.260803609 
84           NO_ID     10.0644985    1.409674774    1.993581183     2.44162833    2.819349547     3.15212862    3.452983899    3.729648881    3.987162367    4.229024321    4.457783045    4.675362301     4.88325666    5.082654678     5.27452003 
85           NO_ID    9.699176872    1.435977246    2.030778497    2.487185549    2.871954492    3.210942736    3.517411535    3.799238681    4.061556993    4.307931738    4.540958766    4.762597733    4.974371097    5.177489591     5.37293487 
86           NO_ID    10.01654234    1.413045292    1.998347816    2.447466239    2.826090584    3.159665328    3.461239948    3.738566433    3.996695632    4.239135875    4.468441559    4.686541045    4.894932477    5.094807254    5.287131354 
87           NO_ID    9.956912897    1.417270162    2.004322684    2.454783928    2.834540323    3.169112424    3.471588724    3.749744388    4.008645368    4.251810485    4.481801771    4.700553353    4.909567856    5.110040239    5.302939369 
88           NO_ID    9.503775072    1.450664299    2.051549126    2.512624271    2.901328599    3.243783986    3.553387321    3.838096972    4.103098253    4.351992898    4.587403306    4.811309177    5.025248542    5.230444514    5.427888791 
89           NO_ID    9.476390907    1.452758798    2.054511195    2.516252049    2.905517596    3.248467427    3.558517774    3.843638494    4.109022389    4.358276393    4.594026692    4.818255843    5.032504098    5.237996336    5.435725687 
90           NO_ID    9.526412737    1.448939663    2.049110123    2.509637114    2.897879327    3.239927583    3.549162844    3.833534014    4.098220246     4.34681899    4.581949529    4.805589208    5.019274228    5.224226252    5.421435795 
91           NO_ID    9.526412737    1.448939663    2.049110123    2.509637114    2.897879327    3.239927583    3.549162844    3.833534014    4.098220246     4.34681899    4.581949529    4.805589208    5.019274228    5.224226252    5.421435795 
92           NO_ID    9.679043317    1.437469971    2.032889529    2.489771025    2.874939943    3.214280572     3.52106795    3.803188061    4.065779058    4.312409914    4.545679178    4.767548543     4.97954205    5.182871689    5.378520137 
93           NO_ID    9.503341427    1.450697396    2.051595933    2.512681597    2.901394793    3.243857993    3.553468392    3.838184538    4.103191866    4.352092189    4.587507968    4.811418948    5.025363194    5.230563848    5.428012629 
94           NO_ID    9.573043778    1.445406407    2.044113343    2.503517334    2.890812813     3.23202698    3.540508167    3.824185895    4.088226687     4.33621922     4.57077639     4.79387072    5.007034668    5.211486913    5.408215558 
95           NO_ID    9.919355015    1.419950748    2.008113606     2.45942684    2.839901496    3.175106397    3.478154793    3.756836553    4.016227212    4.259852244    4.490278529    4.709443852     4.91885368    5.119705231    5.312969205 
96           NO_ID    9.882577952      1.4225904    2.011846637     2.46399885    2.845180799    3.181008838    3.484620592    3.763820415    4.023693274    4.267771199     4.49862584    4.718198586    4.927997701     5.12922263    5.322845877 
97           NO_ID    9.875955075    1.423067319    2.012521102    2.464824898    2.846134637    3.182075261      3.4857888    3.765082224    4.025042204    4.269201956     4.50013399    4.719780347    4.929649797    5.130942185    5.324630344 
98           NO_ID    10.08523632    1.408224702    1.991530473    2.439116733    2.816449405    3.148886162    3.449431964    3.725812352    3.983060946    4.224674107    4.453197517    4.670552958    4.878233466    5.077426372     5.26909436 
99           NO_ID    10.15364883    1.403472568     1.98480994    2.430885795    2.806945136    3.138260066    3.437791659    3.713239387     3.96961988    4.210417704    4.438169948    4.654791911    4.861771589    5.060292307    5.251313501 
100          NO_ID     10.0656345    1.409595224    1.993468683    2.441490546    2.819190448    3.151950741    3.452789042    3.729438412    3.986937366    4.228785672    4.457531487    4.675098464    4.882981092    5.082367858    5.274222382 
101          NO_ID     10.0527271    1.410499873     1.99474805    2.443057444    2.820999746    3.153973598    3.455004971    3.731831888      3.9894961    4.231499618    4.460392237    4.678098845    4.886114887    5.085629615    5.277607268 
102          NO_ID    10.05538695    1.410313308    1.994484207    2.442734304    2.820626616    3.153556426    3.454547982    3.731338283    3.988968414    4.230939924    4.459802267    4.677480079    4.885468608    5.084956946    5.276909206 
103          NO_ID    9.853474757     1.42468973    2.014815538    2.467634997     2.84937946    3.185703083     3.48976288    3.769374721    4.029631077     4.27406919    4.505264506    4.725161277    4.935269995    5.136791873    5.330700852 
104          NO_ID    9.798215079    1.428701543    2.020489098    2.474583661    2.857403085    3.194673769    3.499589774     3.77998898    4.040978196    4.286104628    4.517950971    4.738466954    4.949167321    5.151256669    5.345711681 
105          NO_ID    9.467818607    1.453416323    2.055441076    2.517390917    2.906832647    3.249937699    3.560128376    3.845378143    4.110882153     4.36024897     4.59610597    4.820436609    5.034781833    5.240367079    5.438185922 
106          NO_ID    9.723544263    1.434176824    2.028232315    2.484067126    2.868353648     3.20691687    3.513001419    3.794475212     4.05646463    4.302530472    4.535265331    4.756626408    4.968134252    5.170998077    5.366198307 
107          NO_ID    9.782832295    1.429824365    2.022077009    2.476528447    2.859648731    3.197184477    3.502340117    3.782959689    4.044154019    4.289473096    4.521501649    4.742190936    4.953056894    5.155305064    5.349912899 
108          NO_ID    9.723496131    1.434180374    2.028237335    2.484073274    2.868360747    3.206924807    3.513010114    3.794484604     4.05647467    4.302541121    4.535276556    4.756638181    4.968146548    5.171010875    5.366211589 
109          NO_ID    9.666634449    1.438392301    2.034193901    2.491368547    2.876784603    3.216342964    3.523327189    3.805628317    4.068387802    4.315176904    4.548595841    4.770607565    4.982737095    5.186197197     5.38197118 
110          NO_ID    9.656439722    1.439151388    2.035267411    2.492683324    2.878302776    3.218040334    3.525186563    3.807636672    4.070534823    4.317454164    4.550996284    4.773125171    4.985366648    5.188934123    5.384811422 
111          NO_ID     9.70079667    1.435857354    2.030608944     2.48697789    2.871714709     3.21067465    3.517117861    3.798921478    4.061217888    4.307572063    4.540579635    4.762200097     4.97395578    5.177057315    5.372486276 
112          NO_ID    9.704469731    1.435585599    2.030224623    2.486507195    2.871171197    3.210066986    3.516452199     3.79820248    4.060449247    4.306756796    4.539720268    4.761298785    4.973014391    5.176077486    5.371469459 
113          NO_ID    9.806154156    1.428123086    2.019671037    2.473581745    2.856246172    3.193380301    3.498172851    3.778458527    4.039342074    4.284369258    4.516121731    4.736548431    4.947163489    5.149171014    5.343547294 
114          NO_ID     9.74024139    1.432947034    2.026493129    2.481937067    2.865894068    3.204166976    3.509989061    3.791221493    4.052986259    4.298841101    4.531376393    4.752547656    4.963874134    5.166564005    5.361596854 
115          NO_ID    9.713467356     1.43492055    2.029284103    2.485355298      2.8698411    3.208579892    3.514823169    3.796442927    4.058568206     4.30476165      4.5376172    4.759093069    4.970710595     5.17367962    5.368981076 
116          NO_ID    9.628804676    1.441215119    2.038185967     2.49625781    2.882430237    3.222654976     3.53024165     3.81309679    4.076371934    4.323645356    4.557522373    4.779969791    4.992515621     5.19637501    5.392533195 
117          NO_ID    9.390303623    1.459402818    2.063907258    2.527759829    2.918805635    3.263323907    3.574792233    3.861216918    4.127814516    4.378208453    4.615036928    4.840291564    5.055519658    5.261951691    5.460585333 
118          NO_ID    9.360402242    1.461731957    2.067201158    2.531794017    2.923463914    3.268532021    3.580497436    3.867379242    4.134402317    4.385195872    4.622402313    4.848016446    5.063588034    5.270349523    5.469300175 
119          NO_ID    9.674329147    1.437820159    2.033384769    2.490377567    2.875640317    3.215063614    3.521925731     3.80411457    4.066769537    4.313460476    4.546786567    4.768709982    4.980755134    5.184134307    5.379830417 
120          NO_ID    9.903222872    1.421106812    2.009748528    2.461429202    2.842213625    3.177691436    3.480986561    3.759895212    4.019497056    4.263320437    4.493934326    4.713278084    4.922858404     5.12387348    5.317294802 
121          NO_ID    9.938191053     1.41860448    2.006209696    2.457095036    2.837208961    3.172096051    3.474857124    3.753274664    4.012419391    4.255813441    4.486021257    4.704978787    4.914190071    5.114851193    5.307931933 
122          NO_ID    9.558048318    1.446539799    2.045716202    2.505480427    2.893079598    3.234561323      3.5432844     3.82718457    4.091432405    4.339619397    4.574360491    4.797629758    5.010960854    5.215573418    5.412456324 
123          NO_ID    9.630852657    1.441061875    2.037969248    2.495992384     2.88212375    3.222312312    3.529866281    3.812691345    4.075938495    4.323185625    4.557037774    4.779461539    4.991984768    5.195822481    5.391959809 
124          NO_ID    9.595295864     1.44372944    2.041741755    2.500612743    2.887458881     3.22827717    3.536400455    3.819749059     4.08348351    4.331188321    4.565473356    4.788308852    5.001225486    5.205440525    5.401940925 
125          NO_ID    10.09094229    1.407826503    1.990967333    2.438427031    2.815653005     3.14799576    3.448456578    3.724758815    3.981934667    4.223479508    4.451938298    4.669232279    4.876854061    5.075990642    5.267604433 
126          NO_ID    10.09834977    1.407310064    1.990236978    2.437532532    2.814620127    3.146840967    3.447191565    3.723392446    3.980473957    4.221930191    4.450305175    4.667519444    4.875065064    5.074128594    5.265672095 
127          NO_ID     9.68654704    1.436913093    2.032101983    2.488806482    2.873826185    3.213035353    3.519703881    3.801714698    4.064203967    4.310739278    4.543918172    4.765701584    4.977612965    5.180863834    5.376436487 
128          NO_ID    9.778750616    1.430122741    2.022498976    2.477045248    2.860245482    3.197851665    3.503070984    3.783749116    4.044997952    4.290368222    4.522445194    4.743180535    4.954090496    5.156380872    5.351029317 
129          NO_ID    9.754902109    1.431869835    2.024969741    2.480071305    2.863739671    3.201758287    3.507350475    3.788371494    4.049939481    4.295609506    4.527969992    4.748974992    4.960142609    5.162680111    5.357566346 
130          NO_ID    9.939813067    1.418488729    2.006045999    2.456894549    2.836977458    3.171837224    3.474573592    3.752968415    4.012091998    4.255466187    4.485655219    4.704594884    4.913789098    5.114433847    5.307498831 
131          NO_ID    9.929488108     1.41922603    2.007088699    2.458171591    2.838452059    3.173485878    3.476379602    3.754919129    4.014177398    4.257678089    4.487986768    4.707040233    4.916343181    5.117092221    5.310257557 
132          NO_ID    9.927200142    1.419389568    2.007319977    2.458454847    2.838779136     3.17385156    3.476780188     3.75535181    4.014639954    4.258168704    4.488503922    4.707582628    4.916909695    5.117681867    5.310869461 
133          NO_ID    9.783218086    1.429796173     2.02203714    2.476479617    2.859592347    3.197121438    3.502271061      3.7828851     4.04407428     4.28938852    4.521412498    4.742097434    4.952959233    5.155203416    5.349807414 
134          NO_ID    9.627061005    1.441345631    2.038370539    2.496483863    2.882691261    3.222946809    3.530561338    3.813442092    4.076741078    4.324036892    4.557935088     4.78040265    4.992967727    5.196845577    5.393021526 
135          NO_ID    9.627061005    1.441345631    2.038370539    2.496483863    2.882691261    3.222946809    3.530561338    3.813442092    4.076741078    4.324036892    4.557935088     4.78040265    4.992967727    5.196845577    5.393021526 
136          NO_ID    9.634804224     1.44076633    2.037551284    2.495480485     2.88153266    3.221651453    3.529142347    3.811909406    4.075102568     4.32229899    4.556103179    4.778481327     4.99096097    5.194756878    5.390853981 
137          NO_ID    9.867369831    1.423686264    2.013396423    2.465896943    2.847372528    3.183459265      3.4873049    3.766719799    4.026792846    4.271058792    4.502091267    4.721833156    4.931793886    5.133173824    5.326946226 
138          NO_ID    9.892816335    1.421854067    2.010805306    2.462723486    2.843708135    3.179362349    3.482816954    3.761872263    4.021610612    4.265562202    4.496297354    4.715756448    4.925446972    5.126567746    5.320090774 
